D,56,A,6,54,4305.0,Y
D,57,D,96,196,2150.0,Y
D,57,A,9,120,1987.0,N
D,57,D,112,107,76.0,N
D,59,D,124,211,179.0,N
D,60,D,38,219,4866.0,Y
D,61,D,78,180,2129.0,N
D,61,D,40,110,298.0,Y
D,62,A,7,173,3659.0,Y
D,63,A,1,74,182.0,N
D,63,A,2,257,1512.0,N
D,63,D,93,117,1979.0,N
D,64,D,88,90,4388.0,Y
D,64,A,5,282,2093.0,N
D,64,D,114,13,1942.0,N
D,65,D,67,214,4696.0,N
D,65,A,10,270,3078.0,Y
D,66,D,129,45,4080.0,N
D,66,D,51,297,2358.0,Y
D,66,D,60,333,1480.0,Y
D,66,A,13,107,1340.0,Y
D,67,D,85,102,1507.0,Y
D,68,D,83,165,3793.0,N
D,68,A,3,261,4049.0,Y
D,68,D,56,93,250.0,Y
D,68,D,40,49,1164.0,Y
D,68,A,5,295,4077.0,N
D,69,A,6,105,2596.0,N
D,69,A,2,296,3320.0,N
D,70,D,67,172,667.0,N
D,71,D,105,270,899.0,Y
D,71,A,3,356,1817.0,N
D,72,A,3,331,1054.0,N
D,73,D,72,75,756.0,Y
D,74,A,13,14,2449.0,Y
D,74,D,71,37,2395.0,N
D,75,D,69,219,4474.0,Y
D,75,D,121,337,1696.0,Y
D,76,D,122,215,3110.0,Y
D,77,A,14,15,319.0,N
D,77,A,7,38,4086.0,N
D,77,D,83,341,1252.0,N
D,77,A,4,50,773.0,N
D,78,D,43,248,4764.0,Y
D,78,A,6,212,3633.0,N
D,78,D,113,346,3668.0,Y
D,78,A,7,264,4700.0,Y
D,79,D,123,231,2689.0,N
D,80,D,113,187,974.0,Y
D,80,A,2,98,1522.0,N
D,80,A,9,97,2557.0,Y
D,81,A,2,158,938.0,N
D,84,A,8,47,2348.0,Y
D,84,A,1,230,4593.0,Y
D,84,D,42,312,4050.0,N
D,85,D,43,34,1369.0,Y
D,85,A,6,279,1147.0,Y
D,86,D,82,284,2635.0,Y
D,86,D,65,193,4144.0,Y
D,86,D,126,188,1695.0,N
D,87,D,96,59,1755.0,N
D,87,D,45,68,2488.0,Y
D,88,D,97,350,2618.0,N
D,89,D,42,127,1074.0,Y
D,89,A,14,82,4508.0,N
D,91,D,56,18,4858.0,Y
D,91,A,9,351,2191.0,N
D,92,A,2,180,452.0,N
D,92,D,96,251,2197.0,Y
D,93,A,10,162,3194.0,Y
D,93,A,1,246,384.0,N
D,94,D,49,245,3978.0,N
D,95,D,73,298,1279.0,N
D,95,A,4,95,637.0,Y
D,95,A,4,73,3887.0,Y
D,95,D,31,305,1183.0,N
D,96,D,106,188,3968.0,N
D,97,D,116,21,877.0,Y
D,97,D,50,17,2615.0,N
D,97,A,12,358,4673.0,N
D,97,D,83,113,236.0,Y
D,97,A,10,162,1012.0,N
D,97,D,42,149,39.0,N
D,97,A,6,156,1477.0,N
D,97,D,127,356,1169.0,Y
D,97,D,129,277,1214.0,Y
D,99,A,8,52,3286.0,Y
D,100,D,120,129,1905.0,N
D,100,D,124,208,386.0,Y
D,100,A,11,282,3826.0,Y
D,101,D,38,135,487.0,Y
D,102,A,13,347,4322.0,Y
D,102,A,9,238,1989.0,Y
D,102,A,1,105,1822.0,N
D,102,D,84,56,1670.0,N
D,103,A,13,343,2757.0,Y
D,103,A,5,195,2438.0,Y
D,103,D,68,229,3342.0,N
D,104,D,77,189,2570.0,Y
D,104,D,71,115,4689.0,N
D,104,A,2,254,1944.0,N
D,104,D,74,323,4586.0,N
D,104,D,40,135,1896.0,Y
D,105,D,70,344,2602.0,N
D,106,D,87,128,2368.0,N
D,106,D,47,231,3503.0,Y
D,106,D,96,342,3004.0,Y
D,107,D,88,285,2775.0,N
D,109,D,46,179,4687.0,N
D,109,A,9,261,1297.0,N
D,110,D,66,194,4678.0,Y
D,110,D,106,267,1405.0,Y
D,112,A,1,289,4178.0,Y
D,112,A,13,139,2559.0,Y
D,112,D,62,269,1717.0,Y
D,113,A,10,16,976.0,N
D,113,A,13,220,324.0,Y
D,114,A,3,344,1170.0,N
D,115,A,8,141,515.0,Y
D,115,D,63,242,152.0,N
D,115,D,85,94,516.0,Y
D,116,A,8,227,2630.0,Y
D,116,D,121,212,3460.0,N
D,116,D,85,154,1466.0,Y
D,116,A,11,306,669.0,Y
D,117,D,70,349,4615.0,N
D,117,D,83,247,1377.0,N
D,117,D,92,194,4584.0,Y
D,118,A,12,267,3173.0,N
D,118,D,47,345,1822.0,Y
D,118,A,8,293,1502.0,N
D,118,A,4,32,2796.0,N
D,118,D,31,148,4826.0,Y
D,119,D,42,261,2565.0,N
D,119,D,74,73,1392.0,N
D,119,D,55,286,3132.0,N
D,119,D,103,331,882.0,N
D,119,D,94,107,3521.0,Y
D,121,A,6,293,1538.0,N
D,121,D,59,237,4661.0,N
D,121,A,1,254,3675.0,N
D,122,D,80,186,2069.0,N
D,122,D,64,61,3430.0,Y
D,123,D,70,227,639.0,N
D,123,D,47,61,2378.0,Y
D,123,D,64,92,1575.0,N
D,124,D,53,152,3393.0,Y
D,124,A,6,173,4387.0,N
D,124,A,11,204,2346.0,Y
D,124,D,108,48,4358.0,N
D,124,A,4,79,3246.0,N
D,125,A,14,130,2314.0,Y
D,125,D,120,123,2521.0,N
D,125,A,9,235,3448.0,Y
D,126,A,2,256,4202.0,N
D,127,D,54,242,4013.0,N
D,128,A,3,278,1680.0,Y
D,128,D,94,191,4208.0,Y
D,129,A,2,127,2144.0,Y
D,130,D,93,205,3862.0,N
D,130,D,47,269,4368.0,N
D,131,D,60,162,4188.0,N
D,132,A,14,99,4851.0,Y
D,132,A,2,204,1223.0,N
D,132,D,48,32,3177.0,Y
D,132,D,96,244,2161.0,Y
D,132,D,63,196,1913.0,Y
D,133,D,53,104,2188.0,N
D,133,A,14,268,4370.0,Y
D,134,D,73,204,519.0,N
D,134,D,58,68,3225.0,N
D,135,A,14,256,60.0,Y
D,136,A,9,52,1276.0,N
D,137,A,3,298,283.0,N
D,138,D,117,48,1764.0,N
D,139,D,71,152,1492.0,N
D,139,A,13,185,3555.0,Y
D,140,A,11,16,3520.0,Y
D,140,A,7,316,3481.0,N
D,140,D,115,174,2822.0,Y
D,140,D,99,344,2517.0,N
D,141,D,111,255,2867.0,N
D,141,A,6,99,3584.0,Y
D,142,A,7,316,1769.0,N
D,142,A,4,155,4205.0,Y
D,142,A,12,131,3677.0,Y
D,142,A,2,320,3008.0,Y
D,142,A,11,185,1176.0,N
D,144,A,9,41,4631.0,Y
D,144,A,14,263,2385.0,Y
D,145,D,66,123,1761.0,Y
D,145,A,11,263,4350.0,N
D,145,D,48,271,4649.0,Y
D,145,A,11,320,3481.0,Y
D,146,A,6,347,1625.0,N
D,147,A,2,25,692.0,N
D,147,D,38,179,3206.0,Y
D,147,D,48,237,590.0,N
D,148,D,101,126,1369.0,N
D,148,D,116,77,4644.0,N
D,148,A,14,260,3988.0,N
D,149,D,111,150,3241.0,Y
D,149,A,7,323,2159.0,N
D,150,D,89,131,863.0,Y
D,150,D,71,42,3049.0,Y
D,151,D,76,245,3232.0,N
D,152,D,98,333,4250.0,N
D,152,D,102,173,3818.0,N
D,153,D,125,356,925.0,N
D,153,A,12,49,4831.0,N
D,154,D,115,111,3774.0,N
D,155,A,2,186,2247.0,N
D,155,D,62,262,2408.0,Y
D,156,D,65,108,284.0,N
D,156,D,76,45,2914.0,Y
D,156,A,9,95,1178.0,Y
D,157,A,13,88,1804.0,Y
D,157,A,6,110,3025.0,Y
D,159,D,85,21,2154.0,Y
D,159,A,11,289,3826.0,N
D,159,A,3,239,3515.0,Y
D,160,A,4,60,673.0,N
D,160,D,40,117,266.0,N
D,160,A,14,337,1542.0,Y
D,162,D,120,348,3053.0,N
D,164,A,9,138,4990.0,N
D,164,D,73,336,4850.0,N
D,164,A,6,309,2459.0,Y
D,164,A,2,245,4810.0,Y
D,165,D,102,30,3610.0,Y
D,165,A,6,338,3282.0,N
D,165,A,11,173,363.0,N
D,166,A,2,85,883.0,Y
D,168,A,14,204,2328.0,N
D,169,A,3,277,3090.0,Y
D,169,D,93,131,2323.0,Y
D,169,D,31,321,2335.0,Y
D,171,D,93,29,1504.0,N
D,171,A,4,122,850.0,Y
D,172,A,13,229,4915.0,N
D,173,D,58,63,4422.0,Y
D,173,A,14,43,4005.0,N
D,174,A,4,313,688.0,Y
D,175,D,95,301,1031.0,Y
D,175,D,66,227,2753.0,Y
D,176,D,88,157,645.0,Y
D,178,A,5,284,730.0,Y
D,178,D,81,242,2133.0,Y
D,178,D,112,190,1673.0,N
D,179,A,7,185,4779.0,Y
D,180,D,57,70,3850.0,N
D,180,D,64,33,4201.0,N
D,180,D,109,258,3909.0,Y
D,182,A,1,131,1516.0,N
D,182,A,11,89,4213.0,Y
D,182,D,30,340,2581.0,Y
D,183,A,3,201,937.0,N
D,185,D,125,173,2712.0,N
D,185,D,76,120,4418.0,N
D,186,A,7,27,3129.0,Y
D,187,A,2,78,1533.0,N
D,188,D,85,278,3705.0,N
D,189,D,69,290,1397.0,Y
D,189,D,123,230,716.0,Y
D,190,A,8,43,519.0,Y
D,190,D,98,336,2262.0,Y
D,192,D,31,296,4978.0,N
D,192,A,14,54,3215.0,N
D,193,A,5,259,2086.0,N
D,193,D,124,65,2252.0,N
D,194,D,105,346,4199.0,Y
D,194,A,10,46,3189.0,Y
D,194,D,95,350,766.0,Y
D,195,A,12,293,4993.0,Y
D,195,D,38,252,139.0,Y
D,195,A,9,116,627.0,Y
D,195,A,10,70,681.0,N
D,195,D,125,171,115.0,Y
D,196,D,100,251,4195.0,Y
D,197,A,14,111,3567.0,Y
D,198,A,3,347,1731.0,Y
D,199,D,53,135,659.0,Y
D,199,D,80,308,292.0,N
D,201,D,52,226,181.0,N
D,201,A,8,320,353.0,Y
D,202,D,92,118,1077.0,Y
D,202,D,129,146,604.0,N
D,203,A,6,84,3394.0,N
D,203,D,122,195,2833.0,Y
D,203,A,6,336,1343.0,N
D,204,D,90,86,4199.0,Y
D,204,D,86,210,2427.0,Y
D,205,D,93,314,1234.0,N
D,205,A,3,176,3140.0,Y
D,206,D,68,31,3594.0,Y
D,206,A,3,314,1962.0,N
D,206,A,13,226,2478.0,Y
D,206,A,11,43,2813.0,N
D,206,A,1,247,3290.0,Y
D,206,A,13,107,1070.0,N
D,206,A,4,110,2199.0,Y
D,207,A,9,261,4833.0,Y
D,207,D,48,205,562.0,Y
D,207,D,80,29,4558.0,N
D,208,A,10,332,1948.0,Y
D,209,D,58,139,1096.0,Y
D,210,A,8,351,1741.0,N
D,210,D,107,34,4672.0,N
D,210,D,124,170,2808.0,Y
D,211,A,8,224,94.0,Y
D,212,D,37,63,2703.0,N
D,213,A,2,184,1477.0,N
D,213,A,13,332,3943.0,Y
D,214,A,14,130,4436.0,Y
D,214,A,10,152,1153.0,N
D,214,A,2,216,3156.0,N
D,215,A,1,244,413.0,N
D,216,A,9,256,3500.0,N
D,216,D,69,258,3533.0,N
D,217,D,33,23,1681.0,N
D,217,D,111,87,3742.0,N
D,218,A,5,56,384.0,N
D,218,D,30,55,4088.0,N
D,218,D,58,130,3776.0,N
D,219,D,73,334,706.0,Y
D,219,A,3,85,3747.0,Y
D,221,A,3,272,1821.0,N
D,221,D,49,48,4972.0,N
D,221,A,4,171,374.0,N
D,222,D,38,227,3082.0,N
D,223,D,58,257,3567.0,Y
D,223,A,1,103,2141.0,N
D,224,A,14,123,1025.0,N
D,225,A,3,233,2301.0,Y
D,226,D,54,355,1450.0,N
D,226,D,64,50,2623.0,Y
D,226,D,111,331,3807.0,N
D,227,A,3,51,3763.0,Y
D,230,D,85,223,3050.0,N
D,231,A,9,317,2186.0,Y
D,232,D,50,98,1642.0,Y
D,232,D,92,79,2941.0,Y
D,232,A,8,336,4831.0,Y
D,232,A,7,318,1095.0,N
D,234,A,11,135,706.0,Y
D,234,D,46,63,1642.0,N
D,236,D,105,316,4596.0,N
D,236,D,80,105,1843.0,N
D,237,A,2,22,705.0,N
D,237,D,79,192,4045.0,N
D,238,D,102,26,67.0,N
D,238,A,7,314,4529.0,Y
D,239,D,107,157,696.0,N
D,239,A,8,245,1942.0,Y
D,240,D,85,215,1349.0,Y
D,241,D,86,313,1452.0,N
D,241,D,76,56,308.0,Y
D,242,D,126,250,1500.0,Y
D,242,A,14,62,1011.0,N
D,242,D,52,19,3070.0,N
D,243,A,1,190,3824.0,Y
D,243,D,33,240,2011.0,N
D,244,A,10,274,1299.0,N
D,245,D,125,306,4069.0,Y
D,245,D,116,103,1488.0,N
D,245,A,8,113,247.0,Y
D,246,A,8,30,4167.0,Y
D,246,D,83,60,207.0,Y
D,246,D,49,41,146.0,N
D,248,D,84,150,271.0,N
D,250,A,13,346,1059.0,N
D,250,A,7,285,1771.0,Y
D,250,A,8,344,189.0,N
D,251,D,40,184,1915.0,Y
D,251,A,6,222,4117.0,Y
D,251,A,3,240,3600.0,Y
D,252,A,4,317,2463.0,N
D,252,A,8,73,2119.0,N
D,253,D,65,20,4272.0,N
D,253,A,4,347,4102.0,Y
D,254,D,113,125,1968.0,N
D,255,D,107,215,1578.0,N
D,255,D,75,196,4228.0,Y
D,255,A,6,190,1063.0,N
D,255,A,1,94,1605.0,N
D,256,D,97,86,176.0,Y
D,256,A,13,61,4818.0,Y
D,256,D,72,197,924.0,Y
D,257,A,2,241,1032.0,N
D,257,A,10,254,1116.0,Y
D,258,A,9,231,877.0,N
D,258,D,86,252,2119.0,Y
D,258,A,13,316,765.0,N
D,258,A,4,331,3238.0,N
D,258,A,13,291,1290.0,Y
D,259,A,10,99,3204.0,N
D,259,A,2,67,4744.0,N
D,259,D,121,163,4584.0,Y
D,259,A,1,270,4963.0,N
D,260,A,13,234,2622.0,N
D,260,D,101,258,3743.0,N
D,261,D,95,341,4499.0,Y
D,261,D,61,346,2185.0,Y
D,262,A,6,164,2277.0,N
D,262,A,13,177,1625.0,Y
D,265,A,10,163,4067.0,Y
D,267,A,11,216,3977.0,N
D,267,D,32,74,2973.0,N
D,268,D,92,89,595.0,N
D,269,A,10,250,3046.0,N
D,270,A,11,155,399.0,N
D,270,D,99,240,2729.0,Y
D,270,A,14,103,4751.0,Y
D,270,D,45,76,3621.0,N
D,270,D,43,233,4596.0,Y
D,271,D,36,50,4819.0,Y
D,272,A,11,330,4137.0,N
D,272,D,108,198,1804.0,Y
D,273,A,4,22,3636.0,Y
D,273,D,83,353,403.0,N
D,274,D,100,69,3581.0,N
D,274,D,63,228,1904.0,N
D,275,D,73,24,2538.0,N
D,276,A,2,131,312.0,N
D,277,A,1,254,4699.0,Y
D,278,A,4,208,162.0,Y
D,278,A,8,11,3708.0,N
D,279,A,12,175,3116.0,N
D,279,D,106,150,659.0,Y
D,279,A,4,140,1614.0,Y
D,280,A,8,102,484.0,Y
D,281,D,110,140,2651.0,Y
D,281,D,102,28,4846.0,N
D,281,A,14,216,3088.0,Y
D,282,D,106,110,3825.0,Y
D,282,D,61,342,4497.0,Y
D,282,A,6,264,566.0,N
D,282,D,72,208,3619.0,Y
D,283,D,62,282,2354.0,Y
D,284,A,7,12,3061.0,Y
D,284,D,49,218,2452.0,Y
D,285,A,8,350,4660.0,Y
D,286,D,117,84,1773.0,N
D,286,A,7,202,4079.0,N
D,287,A,14,289,276.0,N
D,287,A,7,105,4850.0,N
D,288,A,3,37,4080.0,Y
D,288,A,13,65,304.0,Y
D,289,D,84,192,1616.0,Y
D,289,D,128,256,1371.0,Y
D,289,A,14,153,3847.0,N
D,290,D,85,158,691.0,N
D,290,D,33,330,1082.0,N
D,291,D,45,350,349.0,Y
D,291,D,65,30,2920.0,N
D,291,D,128,208,3007.0,N
D,293,D,91,31,2817.0,Y
D,294,A,14,176,739.0,Y
D,294,D,57,260,4302.0,N
D,294,D,118,347,3629.0,N
D,294,D,47,196,1840.0,Y
D,294,D,83,310,3986.0,Y
D,295,A,12,16,504.0,N
D,295,D,53,12,2569.0,Y
D,296,D,76,278,4054.0,N
D,296,A,12,225,2812.0,N
D,297,A,11,164,1264.0,N
D,297,D,47,229,4964.0,Y
D,297,D,97,112,3349.0,N
D,299,A,2,177,4476.0,Y
D,301,A,9,247,1054.0,N
D,304,A,11,119,3436.0,Y
D,304,D,110,209,2759.0,Y
D,305,A,7,106,274.0,Y
D,306,D,95,78,309.0,Y
D,306,D,90,316,4847.0,N
D,306,A,2,173,4606.0,N
D,307,D,115,182,1145.0,N
D,309,A,8,56,2313.0,Y
D,309,A,11,318,222.0,Y
D,309,D,100,183,3079.0,Y
D,309,D,53,250,2299.0,Y
D,310,A,14,197,3097.0,N
D,310,A,2,68,4562.0,N
D,310,A,12,304,3253.0,Y
D,311,A,9,117,2798.0,Y
D,311,D,54,197,4615.0,N
D,312,A,1,270,3392.0,Y
D,312,D,91,207,3898.0,N
D,313,D,76,357,4886.0,N
D,313,D,64,250,605.0,Y
D,313,A,6,136,4738.0,N
D,314,A,7,297,1910.0,N
D,314,A,3,234,1499.0,N
D,314,D,107,71,3671.0,N
D,315,D,36,264,4134.0,N
D,315,D,75,127,2812.0,Y
D,316,A,6,46,2249.0,Y
D,316,D,105,217,4935.0,N
D,317,A,13,59,1358.0,N
D,317,D,52,284,2364.0,N
D,317,A,12,39,2014.0,N
D,318,D,104,224,427.0,N
D,319,A,1,214,2718.0,Y
D,320,A,2,19,1334.0,Y
D,320,D,111,200,4931.0,N
D,320,D,113,52,4199.0,N
D,320,A,14,96,1546.0,Y
D,321,D,79,22,4058.0,Y
D,321,A,4,324,4303.0,N
D,322,D,87,326,4695.0,Y
D,323,D,33,296,1386.0,Y
D,323,D,66,344,555.0,Y
D,323,D,99,35,411.0,N
D,324,A,13,55,4311.0,Y
D,324,A,5,245,4746.0,Y
D,325,D,39,227,851.0,N
D,325,D,72,347,577.0,Y
D,326,A,8,307,2744.0,Y
D,327,D,53,242,76.0,N
D,327,D,91,250,886.0,Y
D,328,D,60,109,851.0,N
D,329,D,103,312,1337.0,Y
D,329,A,12,231,754.0,Y
D,330,A,11,37,559.0,N
D,331,A,1,289,4957.0,Y
D,331,A,8,300,3534.0,Y
D,331,A,11,300,4045.0,N
D,332,D,127,13,338.0,Y
D,333,D,112,129,1176.0,Y
D,333,D,121,25,4959.0,N
D,333,A,1,244,3729.0,N
D,334,D,103,273,4684.0,N
D,334,A,13,58,4523.0,Y
D,334,A,5,51,586.0,N
D,334,D,128,93,435.0,Y
D,334,A,8,327,1367.0,Y
D,336,D,65,354,560.0,Y
D,337,A,9,171,4820.0,N
D,337,D,35,272,3748.0,N
D,337,A,8,352,4937.0,Y
D,338,D,62,111,2574.0,N
D,338,A,9,320,4021.0,N
D,338,A,9,215,4375.0,N
D,339,D,50,336,1811.0,N
D,339,A,13,247,2771.0,Y
D,339,A,2,240,1610.0,Y
D,340,D,123,47,1554.0,N
D,340,A,8,210,1322.0,N
D,340,A,9,311,3530.0,Y
D,341,D,106,305,1544.0,Y
D,341,D,104,11,4212.0,N
D,341,A,9,297,657.0,Y
D,341,A,11,133,4277.0,N
D,342,A,7,166,2488.0,N
D,343,D,46,138,3218.0,Y
D,343,A,10,172,4192.0,Y
D,345,A,6,176,4716.0,N
D,345,D,59,16,3540.0,N
D,346,A,8,24,4660.0,N
D,346,D,79,276,3478.0,N
D,347,D,45,84,2396.0,Y
D,347,A,7,156,3395.0,N
D,347,A,6,311,601.0,Y
D,349,A,7,327,4696.0,Y
D,349,D,86,220,1532.0,Y
D,350,D,38,69,803.0,N
D,350,D,88,109,4474.0,Y
D,351,A,13,127,1779.0,Y
D,351,D,89,177,2232.0,N
D,351,D,52,291,369.0,N
D,352,D,36,152,3704.0,Y
D,352,D,53,310,3426.0,N
D,352,D,129,188,2423.0,N
D,353,A,7,133,404.0,N
D,353,D,54,68,3306.0,N
D,353,A,10,220,3820.0,Y
D,354,A,7,292,2794.0,Y
D,354,D,91,163,648.0,N
D,355,A,6,89,2085.0,N
D,356,D,125,142,983.0,N
D,356,D,110,170,2157.0,N
D,356,D,83,228,760.0,N
D,356,A,10,241,1776.0,N
D,357,A,10,85,2861.0,N
D,357,D,99,260,4646.0,Y
D,357,A,6,121,479.0,N
D,357,D,32,351,483.0,Y
D,359,A,14,78,2884.0,Y
D,360,D,55,228,391.0,N
D,362,D,42,145,4552.0,N
D,362,A,14,105,716.0,N
D,362,A,10,195,2441.0,N
D,364,A,8,82,281.0,N
D,364,A,11,16,2513.0,Y
D,365,D,62,252,1751.0,N
D,365,D,118,202,2825.0,Y
D,366,A,9,98,3645.0,N
D,366,D,83,253,3599.0,Y
D,368,A,9,292,4469.0,N
D,368,A,9,31,1645.0,N
D,369,D,88,140,3446.0,N
D,369,D,85,181,4059.0,N
D,371,A,13,121,1520.0,N
D,371,A,5,15,3564.0,Y
D,371,A,14,104,4576.0,Y
D,372,A,1,60,325.0,N
D,372,D,33,165,2769.0,N
D,374,A,9,52,4356.0,N
D,374,D,83,308,3675.0,Y
D,375,D,38,93,1053.0,Y
D,375,A,9,319,2167.0,N
D,375,A,5,204,357.0,N
D,375,D,63,86,2.0,N
D,375,A,5,10,3772.0,Y
D,376,A,13,67,4569.0,Y
D,376,D,50,73,557.0,Y
D,378,A,6,107,1508.0,Y
D,380,D,59,203,2010.0,N
D,381,A,13,351,934.0,Y
D,381,A,8,334,1969.0,Y
D,382,A,5,135,2817.0,Y
D,382,A,3,318,2954.0,N
D,384,D,109,282,4490.0,N
D,384,D,71,79,1159.0,N
D,385,A,14,17,4577.0,Y
D,386,D,93,155,3902.0,Y
D,387,D,120,79,1096.0,N
D,389,A,6,43,899.0,N
D,389,D,128,106,1642.0,N
D,390,A,2,228,2512.0,N
D,390,D,47,180,330.0,N
D,391,D,93,161,1069.0,N
D,391,D,45,307,3470.0,Y
D,392,A,8,345,849.0,Y
D,392,D,104,218,3546.0,Y
D,393,A,7,210,4733.0,N
D,394,A,3,41,1452.0,N
D,394,D,80,99,571.0,Y
D,394,A,3,234,3551.0,Y
D,395,A,7,266,56.0,Y
D,398,D,128,334,4505.0,Y
D,398,D,108,182,4337.0,N
D,399,A,11,193,4787.0,N
D,400,A,5,76,4757.0,N
D,401,A,8,22,2629.0,Y
D,401,A,4,279,1977.0,Y
D,401,D,125,275,923.0,Y
D,401,D,90,316,955.0,Y
D,402,A,2,304,1540.0,Y
D,402,A,11,204,4574.0,N
D,402,D,86,241,3123.0,N
D,403,A,8,79,1888.0,N
D,403,D,61,247,2720.0,N
D,406,A,2,331,188.0,Y
D,406,A,8,227,339.0,N
D,406,A,11,357,926.0,N
D,408,D,119,164,1084.0,N
D,408,A,11,29,4355.0,N
D,408,D,111,129,1248.0,Y
D,408,D,83,19,3626.0,Y
D,409,D,55,47,1305.0,Y
D,409,D,53,336,2941.0,Y
D,410,D,80,228,4249.0,Y
D,412,D,38,321,2055.0,Y
D,413,A,12,286,4291.0,Y
D,414,A,13,54,1803.0,Y
D,415,A,5,303,3697.0,Y
D,416,A,13,65,4234.0,N
D,416,D,106,82,2296.0,N
D,416,D,76,73,4077.0,Y
