D,47,D,18,232,923300,N
D,55,D,50,205,498166,N
D,55,D,3,133,694420,Y
D,39,A,4,256,636673,Y
D,84,A,6,206,367839,N
D,10,A,0,238,788796,Y
D,24,A,4,231,196581,Y
D,98,A,4,187,841940,N
D,81,A,1,133,396568,N
D,83,A,1,293,14130,Y
D,32,A,6,121,876510,Y
D,62,D,34,281,688496,N
D,38,A,6,262,827396,Y
D,81,A,5,289,965889,N
D,43,A,4,275,237637,N
D,79,A,3,276,112576,N
D,91,D,13,200,96407,N
D,35,A,4,151,145969,Y
D,97,A,5,174,603188,N
D,23,A,3,280,116004,N
D,23,D,0,170,46555,N
D,89,D,29,234,617512,Y
D,88,D,54,269,37206,N
D,25,D,11,199,194484,Y
D,37,A,6,100,478139,Y
D,20,D,6,271,598010,Y
D,59,A,1,219,251951,N
D,56,D,51,140,925477,Y
D,53,D,31,166,408721,N
D,34,D,57,193,758456,N
D,6,D,24,244,646141,N
D,35,A,4,205,630467,Y
D,20,D,40,264,39433,N
D,19,D,16,106,355947,N
D,99,A,1,158,301163,Y
D,52,A,0,265,207758,Y
D,78,A,5,292,654658,Y
D,84,A,4,112,523453,Y
D,19,D,6,167,292112,Y
D,96,A,5,183,182359,Y
D,52,D,56,264,757062,N
D,28,A,5,199,487900,Y
D,5,D,22,166,90075,N
D,20,D,49,154,863449,Y
D,90,D,24,182,876269,N
D,21,A,5,151,294558,N
D,93,D,39,134,857496,N
D,31,D,24,181,539562,N
D,33,A,3,171,670988,Y
D,35,D,52,157,882583,N
D,32,A,6,154,627609,N
D,31,D,46,171,123001,Y
D,38,A,2,264,771086,Y
D,6,A,6,100,470222,Y
D,27,D,52,231,395346,Y
D,71,A,1,147,647495,N
D,80,A,0,296,108537,Y
D,23,A,1,194,815094,N
D,20,A,2,240,944109,Y
D,94,D,16,174,903685,Y
D,48,D,52,180,911320,Y
D,50,A,1,279,640376,N
D,46,D,11,174,182159,N
D,16,D,1,187,290903,N
D,46,D,58,213,995912,N
D,91,A,5,171,350174,N
D,74,A,3,113,335506,N
D,0,A,0,253,762177,N
D,10,D,49,126,986618,N
D,74,D,23,127,2151,N
D,72,A,6,133,69614,Y
D,76,A,3,198,345366,N
D,2,D,2,218,858301,N
D,69,A,0,217,591932,N
D,95,A,3,229,261593,N
D,87,D,35,235,850116,Y
D,8,D,28,273,230873,N
D,71,D,25,198,389465,N
D,6,D,28,254,846995,N
D,31,D,17,176,480252,N
D,54,D,1,104,832281,N
D,17,A,4,276,687881,N
D,91,D,13,277,731754,N
D,60,A,2,285,696044,N
D,55,A,3,170,158852,N
D,5,D,30,203,445423,Y
D,5,D,4,292,439640,N
D,4,D,13,219,855965,N
D,1,D,27,126,147545,N
D,63,D,32,130,259273,N
D,43,A,0,170,164549,Y
D,82,A,4,132,383634,N
D,67,A,6,255,687954,N
D,79,A,5,223,832934,Y
D,42,D,16,195,322564,N
D,4,D,39,103,822586,Y
D,94,D,51,275,97746,N
D,51,D,29,258,795498,N
D,82,D,51,117,462784,Y
D,74,A,3,266,817538,Y
D,2,D,40,265,707170,N
D,9,A,2,203,406559,N
D,46,D,21,194,222495,Y
D,75,D,17,135,716763,Y
D,89,A,1,275,79300,Y
D,99,A,6,169,773264,N
D,56,D,35,217,536408,N
D,93,D,41,158,716075,N
D,66,D,19,293,953153,Y
D,80,A,4,232,710988,N
D,37,D,5,234,851570,Y
D,6,D,27,189,708137,Y
D,65,A,2,241,245395,N
D,44,D,8,109,854960,N
D,81,D,39,190,462789,N
D,7,A,6,269,464592,N
D,73,A,3,190,483695,Y
D,41,D,50,155,745261,N
D,74,A,6,261,714392,N
D,69,D,40,249,31928,N
D,28,A,0,272,265201,Y
D,89,A,1,106,815889,N
D,32,D,23,162,830868,N
D,9,A,6,210,474241,Y
D,89,D,19,215,914279,N
D,90,D,38,217,542070,Y
D,69,D,32,187,109032,N
D,66,D,50,141,129948,Y
D,65,D,38,219,250044,Y
D,71,A,2,255,253105,Y
D,30,A,3,240,772830,N
D,33,A,4,232,466915,N
D,67,A,4,216,663251,N
D,83,A,4,126,90880,N
D,31,D,33,270,381316,Y
D,72,D,43,174,293134,Y
D,39,A,5,297,6404,Y
D,31,D,14,127,260007,Y
D,29,D,29,279,30785,N
D,2,D,1,108,997569,Y
D,77,A,1,149,785551,Y
D,0,A,0,181,298910,Y
D,98,D,49,293,600212,N
D,26,A,1,228,894879,N
D,7,D,29,152,335540,N
D,44,D,28,280,961997,Y
D,69,A,3,189,929061,Y
D,67,D,50,223,237033,N
D,20,A,3,273,517254,Y
D,71,A,4,142,227507,N
D,71,D,55,285,476579,Y
D,85,D,20,298,259981,N
D,37,D,34,121,148300,N
D,60,A,2,186,885507,N
D,7,D,58,190,876012,N
D,63,A,0,241,568173,N
D,35,A,0,244,475617,N
D,61,A,2,184,919187,Y
D,21,A,0,290,750329,N
D,23,A,4,134,779221,N
D,4,D,51,196,243007,N
D,48,A,2,106,851648,Y
D,76,D,22,136,140857,N
D,97,D,29,134,295430,N
D,3,A,2,136,881481,N
D,32,A,5,245,127103,N
D,68,D,27,155,719003,Y
D,40,A,3,186,917908,N
D,48,D,31,258,237170,Y
D,56,A,6,264,689449,N
D,76,D,19,244,176910,N
D,51,D,53,258,488379,Y
D,88,D,9,272,636410,N
D,95,A,5,258,50847,N
D,97,D,54,261,39115,Y
D,72,A,5,249,340586,N
D,87,A,4,281,632849,Y
D,4,A,4,204,547544,N
D,41,D,22,285,520824,N
D,38,D,50,258,606078,Y
D,79,A,0,130,869533,Y
D,41,A,6,235,319093,N
D,61,D,51,164,611122,Y
D,51,A,2,102,841872,N
D,6,D,6,184,8478,N
D,62,D,43,159,141391,N
D,83,D,24,260,173673,N
D,95,D,53,258,647015,N
D,77,D,39,236,320809,Y
D,19,D,13,268,753854,Y
D,84,D,44,208,829962,Y
D,52,D,30,120,559771,N
D,96,A,4,127,309149,N
D,11,D,22,157,626933,N
D,94,D,44,144,872490,N
D,9,D,18,119,535859,Y
D,77,A,6,294,20291,Y
D,66,D,57,196,602272,Y
D,12,D,5,220,241456,Y
D,31,D,11,104,811410,Y
D,0,A,6,239,650922,N
D,64,A,5,178,953214,N
D,80,D,36,268,371356,Y
D,91,A,3,191,120780,Y
D,36,D,11,124,12847,N
D,78,D,39,104,831412,N
D,57,A,1,293,331078,N
D,55,A,2,245,879853,N
D,30,A,4,254,437265,N
D,63,A,2,197,164124,Y
D,19,A,5,197,772073,N
D,97,A,3,176,585940,Y
D,35,D,46,218,253699,Y
D,84,A,3,166,528120,N
D,86,A,4,132,28517,Y
D,76,A,3,109,908143,Y
D,66,A,6,280,683118,Y
D,32,D,0,202,691901,Y
D,56,A,6,268,697283,N
D,14,D,40,218,418452,Y
D,5,D,1,289,201274,N
D,74,A,4,204,537720,N
D,47,D,35,263,907842,Y
D,40,A,3,107,54709,N
D,41,A,5,145,953744,N
D,74,A,4,246,711206,N
D,18,D,41,255,640680,N
D,51,A,3,116,380713,N
D,6,D,16,260,717942,N
D,3,A,1,111,169073,Y
D,10,A,4,114,73458,Y
D,56,D,52,252,295951,N
D,87,D,15,162,982572,N
D,95,D,43,192,834773,N
D,56,A,3,225,878085,Y
D,55,D,19,187,484279,N
D,93,D,13,217,915624,N
D,99,D,4,249,335409,N
D,50,A,5,176,881692,Y
D,18,A,5,121,283660,Y
D,28,A,0,109,583210,Y
D,49,A,4,232,310284,Y
D,0,A,6,173,824563,N
D,45,D,54,128,825591,Y
D,31,A,0,269,699379,N
D,10,A,1,255,922501,N
D,29,D,45,243,237297,Y
D,55,D,7,280,488465,Y
D,14,D,30,136,898748,Y
D,59,A,3,204,198181,N
D,71,A,4,226,607785,Y
D,81,A,2,163,23075,Y
D,69,D,0,283,651748,Y
D,42,A,2,199,332755,N
D,19,A,0,187,822046,Y
D,66,D,10,117,924500,N
D,93,A,6,218,541076,N
D,91,A,3,299,214681,Y
D,30,D,37,145,640821,N
D,26,D,36,264,712996,N
